time,function,period,anomaly
370.9000, -0.58778525,28,0
370.9333, -0.40673664,29,0
370.9667, -0.20791169,30,0
371.0000, -0.00000000,1,0
371.0333,  0.20791169,2,0
371.0667,  0.40673664,3,0
371.1000,  0.58778525,4,0
371.1333,  0.74314483,5,0
371.1667,  0.86602540,6,0
371.2000,  0.95105652,7,0
371.2333,  0.99452190,8,0
371.2667,  0.99452190,9,0
371.3000,  0.95105652,10,0
371.3333,  0.86602540,11,0
371.3667,  0.74314483,12,0
371.4000,  0.58778525,13,0
371.4333,  0.40673664,14,0
371.4667,  0.20791169,15,0
371.5000,  0.00000000,16,0
371.5333, -0.20791169,17,0
371.5667, -0.40673664,18,0
371.6000, -0.58778525,19,0
371.6333, -0.74314483,20,0
371.6667, -0.86602540,21,0
371.7000, -0.95105652,22,0
371.7333, -0.99452190,23,0
371.7667, -0.99452190,24,0
371.8000, -0.95105652,25,0
371.8333, -0.86602540,26,0
371.8667, -0.74314483,27,0
371.9000, -0.58778525,28,0
371.9333, -0.40673664,29,0
371.9667, -0.20791169,30,0
372.0000, -0.00000000,1,0
372.0333,  0.20791169,2,0
372.0667,  0.40673664,3,0
372.1000,  0.58778525,4,0
372.1333,  0.74314483,5,0
372.1667,  0.86602540,6,0
372.2000,  0.95105652,7,0
372.2333,  0.99452190,8,0
372.2667,  0.99452190,9,0
372.3000,  0.95105652,10,0
372.3333,  0.86602540,11,0
372.3667,  0.74314483,12,0
372.4000,  0.58778525,13,0
372.4333,  0.40673664,14,0
372.4667,  0.20791169,15,0
372.5000, -0.00000000,16,0
372.5333, -0.20791169,17,0
372.5667, -0.40673664,18,0
372.6000, -0.58778525,19,0
372.6333, -0.74314483,20,0
372.6667, -0.86602540,21,0
372.7000, -0.95105652,22,0
372.7333, -0.99452190,23,0
372.7667, -0.99452190,24,0
372.8000, -0.95105652,25,0
372.8333, -0.86602540,26,0
372.8667, -0.74314483,27,0
372.9000, -0.58778525,28,0
372.9333, -0.40673664,29,0
372.9667, -0.20791169,30,0
373.0000, -0.00000000,1,0
373.0333,  0.20791169,2,0
373.0667,  0.40673664,3,0
373.1000,  0.58778525,4,0
373.1333,  0.74314483,5,0
373.1667,  0.86602540,6,0
373.2000,  0.95105652,7,0
373.2333,  0.99452190,8,0
373.2667,  0.99452190,9,0
373.3000,  0.95105652,10,0
373.3333,  0.86602540,11,0
373.3667,  0.74314483,12,0
373.4000,  0.58778525,13,0
373.4333,  0.40673664,14,0
373.4667,  0.20791169,15,0
373.5000,  0.00000000,16,0
373.5333, -0.20791169,17,0
373.5667, -0.40673664,18,0
373.6000, -0.58778525,19,0
373.6333, -0.74314483,20,0
373.6667, -0.86602540,21,0
373.7000, -0.95105652,22,0
373.7333, -0.99452190,23,0
373.7667, -0.99452190,24,0
373.8000, -0.95105652,25,0
373.8333, -0.86602540,26,0
373.8667, -0.74314483,27,0
373.9000, -0.58778525,28,0
373.9333, -0.40673664,29,0
373.9667, -0.20791169,30,0
374.0000,  0.00000000,1,0
374.0333,  0.20791169,2,0
374.0667,  0.40673664,3,0
374.1000,  0.58778525,4,0
374.1333,  0.74314483,5,0
374.1667,  0.86602540,6,0
374.2000,  0.95105652,7,0
374.2333,  0.99452190,8,0
374.2667,  0.99452190,9,0
374.3000,  0.95105652,10,0
374.3333,  0.86602540,11,0
374.3667,  0.74314483,12,0
374.4000,  0.58778525,13,0
374.4333,  0.40673664,14,0
374.4667,  0.20791169,15,0
374.5000,  0.00000000,16,0
374.5333, -0.20791169,17,0
374.5667, -0.40673664,18,0
374.6000, -0.58778525,19,0
374.6333, -0.74314483,20,0
374.6667, -0.86602540,21,0
374.7000, -0.95105652,22,0
374.7333, -0.99452190,23,0
374.7667, -0.99452190,24,0
374.8000, -0.95105652,25,0
374.8333, -0.86602540,26,0
374.8667, -0.74314483,27,0
374.9000, -0.58778525,28,0
374.9333, -0.40673664,29,0
374.9667, -0.20791169,30,0
375.0000, -0.00000000,1,0
375.0333,  0.20791169,2,0
375.0667,  0.40673664,3,0
375.1000,  0.58778525,4,0
375.1333,  0.74314483,5,0
375.1667,  0.86602540,6,0
375.2000,  0.95105652,7,0
375.2333,  0.99452190,8,0
375.2667,  0.99452190,9,0
375.3000,  0.95105652,10,0
375.3333,  0.86602540,11,0
375.3667,  0.74314483,12,0
375.4000,  0.58778525,13,0
375.4333,  0.40673664,14,0
375.4667,  0.20791169,15,0
375.5000,  0.00000000,16,0
375.5333, -0.20791169,17,0
375.5667, -0.40673664,18,0
375.6000, -0.58778525,19,0
375.6333, -0.74314483,20,0
375.6667, -0.86602540,21,0
375.7000, -0.95105652,22,0
375.7333, -0.99452190,23,0
375.7667, -0.99452190,24,0
375.8000, -0.95105652,25,0
375.8333, -0.86602540,26,0
375.8667, -0.74314483,27,0
375.9000, -0.58778525,28,0
375.9333, -0.40673664,29,0
375.9667, -0.20791169,30,0
376.0000,  0.00000000,1,0
376.0333,  0.20791169,2,0
376.0667,  0.40673664,3,0
376.1000,  0.58778525,4,0
376.1333,  0.74314483,5,0
376.1667,  0.86602540,6,0
376.2000,  0.95105652,7,0
376.2333,  0.99452190,8,0
376.2667,  0.99452190,9,0
376.3000,  0.95105652,10,0
376.3333,  0.86602540,11,0
376.3667,  0.74314483,12,0
376.4000,  0.58778525,13,0
376.4333,  0.40673664,14,0
376.4667,  0.20791169,15,0
376.5000,  0.00000000,16,0
376.5333, -0.20791169,17,0
376.5667, -0.40673664,18,0
376.6000, -0.58778525,19,0
376.6333, -0.74314483,20,0
376.6667, -0.86602540,21,0
376.7000, -0.95105652,22,0
376.7333, -0.99452190,23,0
376.7667, -0.99452190,24,0
376.8000, -0.95105652,25,0
376.8333, -0.86602540,26,0
376.8667, -0.74314483,27,0
376.9000, -0.58778525,28,0
376.9333, -0.40673664,29,0
376.9667, -0.20791169,30,0
377.0000, -0.00000000,1,0
377.0333,  0.20791169,2,0
377.0667,  0.40673664,3,0
377.1000,  0.58778525,4,0
377.1333,  0.74314483,5,0
377.1667,  0.86602540,6,0
377.2000,  0.95105652,7,0
377.2333,  0.99452190,8,0
377.2667,  0.99452190,9,0
377.3000,  0.95105652,10,0
377.3333,  0.86602540,11,0
377.3667,  0.74314483,12,0
377.4000,  0.58778525,13,0
377.4333,  0.40673664,14,0
377.4667,  0.20791169,15,0
377.5000,  0.00000000,16,0
377.5333, -0.20791169,17,0
377.5667, -0.40673664,18,0
377.6000, -0.58778525,19,0
377.6333, -0.74314483,20,0
377.6667, -0.86602540,21,0
377.7000, -0.95105652,22,0
377.7333, -0.99452190,23,0
377.7667, -0.99452190,24,0
377.8000, -0.95105652,25,0
377.8333, -0.86602540,26,0
377.8667, -0.74314483,27,0
377.9000, -0.58778525,28,0
377.9333, -0.40673664,29,0
377.9667, -0.20791169,30,0
378.0000,  0.00000000,1,0
378.0333,  0.20791169,2,0
378.0667,  0.40673664,3,0
378.1000,  0.58778525,4,0
378.1333,  0.74314483,5,0
378.1667,  0.86602540,6,0
378.2000,  0.95105652,7,0
378.2333,  0.99452190,8,0
378.2667,  0.99452190,9,0
378.3000,  0.95105652,10,0
378.3333,  0.86602540,11,0
378.3667,  0.74314483,12,0
378.4000,  0.58778525,13,0
378.4333,  0.40673664,14,0
378.4667,  0.20791169,15,0
378.5000,  0.00000000,16,0
378.5333, -0.20791169,17,0
378.5667, -0.40673664,18,0
378.6000, -0.58778525,19,0
378.6333, -0.74314483,20,0
378.6667, -0.86602540,21,0
378.7000, -0.95105652,22,0
378.7333, -0.99452190,23,0
378.7667, -0.99452190,24,0
378.8000, -0.95105652,25,0
378.8333, -0.86602540,26,0
378.8667, -0.74314483,27,0
378.9000, -0.58778525,28,0
378.9333, -0.40673664,29,0
378.9667, -0.20791169,30,0
379.0000, -0.00000000,1,0
379.0333,  0.20791169,2,0
379.0667,  0.40673664,3,0
379.1000,  0.58778525,4,0
379.1333,  0.74314483,5,0
379.1667,  0.86602540,6,0
379.2000,  0.95105652,7,0
379.2333,  0.99452190,8,0
379.2667,  0.99452190,9,0
379.3000,  0.95105652,10,0
379.3333,  0.86602540,11,0
379.3667,  0.74314483,12,0
379.4000,  0.58778525,13,0
379.4333,  0.40673664,14,0
379.4667,  0.20791169,15,0
379.5000, -0.00000000,16,0
379.5333, -0.20791169,17,0
379.5667, -0.40673664,18,0
379.6000, -0.58778525,19,0
379.6333, -0.74314483,20,0
379.6667, -0.86602540,21,0
379.7000, -0.95105652,22,0
379.7333, -0.99452190,23,0
379.7667, -0.99452190,24,0
379.8000, -0.95105652,25,0
379.8333, -0.86602540,26,0
379.8667, -0.74314483,27,0
379.9000, -0.58778525,28,0
379.9333, -0.40673664,29,0
379.9667, -0.20791169,30,0
380.0000, -0.00000000,1,0
380.0333,  0.20791169,2,0
380.0667,  0.40673664,3,0
380.1000,  0.58778525,4,0
380.1333,  0.74314483,5,0
380.1667,  0.86602540,6,0
380.2000,  0.95105652,7,0
380.2333,  0.99452190,8,0
380.2667,  0.99452190,9,0
380.3000,  0.95105652,10,0
380.3333,  0.86602540,11,0
380.3667,  0.74314483,12,0
380.4000,  0.58778525,13,0
380.4333,  0.40673664,14,0
380.4667,  0.20791169,15,0
380.5000,  0.00000000,16,0
380.5333, -0.20791169,17,0
380.5667, -0.40673664,18,0
380.6000, -0.58778525,19,0
380.6333, -0.74314483,20,0
380.6667, -0.86602540,21,0
380.7000, -0.95105652,22,0
380.7333, -0.99452190,23,0
380.7667, -0.99452190,24,0
380.8000, -0.95105652,25,0
380.8333, -0.86602540,26,0
380.8667, -0.74314483,27,0
380.9000, -0.58778525,28,0
380.9333, -0.40673664,29,0
380.9667, -0.20791169,30,0
381.0000, -0.00000000,1,0
381.0333,  0.20791169,2,0
381.0667,  0.40673664,3,0
381.1000,  0.58778525,4,0
381.1333,  0.74314483,5,0
381.1667,  0.86602540,6,0
381.2000,  0.95105652,7,0
381.2333,  0.99452190,8,0
381.2667,  0.99452190,9,0
381.3000,  0.95105652,10,0
381.3333,  0.86602540,11,0
381.3667,  0.74314483,12,0
381.4000,  0.58778525,13,0
381.4333,  0.40673664,14,0
381.4667,  0.20791169,15,0
381.5000, -0.00000000,16,0
381.5333, -0.20791169,17,0
381.5667, -0.40673664,18,0
381.6000, -0.58778525,19,0
381.6333, -0.74314483,20,0
381.6667, -0.86602540,21,0
381.7000, -0.95105652,22,0
381.7333, -0.99452190,23,0
381.7667, -0.99452190,24,0
381.8000, -0.95105652,25,0
381.8333, -0.86602540,26,0
381.8667, -0.74314483,27,0
381.9000, -0.58778525,28,0
381.9333, -0.40673664,29,0
381.9667, -0.20791169,30,0
382.0000, -0.00000000,1,0
382.0333,  0.20791169,2,0
382.0667,  0.40673664,3,0
382.1000,  0.58778525,4,0
382.1333,  0.74314483,5,0
382.1667,  0.86602540,6,0
382.2000,  0.95105652,7,0
382.2333,  0.99452190,8,0
382.2667,  0.99452190,9,0
382.3000,  0.95105652,10,0
382.3333,  0.86602540,11,0
382.3667,  0.74314483,12,0
382.4000,  0.58778525,13,0
382.4333,  0.40673664,14,0
382.4667,  0.20791169,15,0
382.5000,  0.00000000,16,0
382.5333, -0.20791169,17,0
382.5667, -0.40673664,18,0
382.6000, -0.58778525,19,0
382.6333, -0.74314483,20,0
382.6667, -0.86602540,21,0
382.7000, -0.95105652,22,0
382.7333, -0.99452190,23,0
382.7667, -0.99452190,24,0
382.8000, -0.95105652,25,0
382.8333, -0.86602540,26,0
382.8667, -0.74314483,27,0
382.9000, -0.58778525,28,0
382.9333, -0.40673664,29,0
382.9667, -0.20791169,30,0
383.0000, -0.00000000,1,0
383.0333,  0.20791169,2,0
383.0667,  0.40673664,3,0
383.1000,  0.58778525,4,0
383.1333,  0.74314483,5,0
383.1667,  0.86602540,6,0
383.2000,  0.95105652,7,0
383.2333,  0.99452190,8,0
383.2667,  0.99452190,9,0
383.3000,  0.95105652,10,0
383.3333,  0.86602540,11,0
383.3667,  0.74314483,12,0
383.4000,  0.58778525,13,0
383.4333,  0.40673664,14,0
383.4667,  0.20791169,15,0
383.5000, -0.00000000,16,0
383.5333, -0.20791169,17,0
383.5667, -0.40673664,18,0
383.6000, -0.58778525,19,0
383.6333, -0.74314483,20,0
383.6667, -0.86602540,21,0
383.7000, -0.95105652,22,0
383.7333, -0.99452190,23,0
383.7667, -0.99452190,24,0
383.8000, -0.95105652,25,0
383.8333, -0.86602540,26,0
383.8667, -0.74314483,27,0
383.9000, -0.58778525,28,0
383.9333, -0.40673664,29,0
383.9667, -0.20791169,30,0
384.0000, -0.00000000,1,0
384.0333,  0.20791169,2,0
384.0667,  0.40673664,3,0
384.1000,  0.58778525,4,0
384.1333,  0.74314483,5,0
384.1667,  0.86602540,6,0
384.2000,  0.95105652,7,0
384.2333,  0.99452190,8,0
384.2667,  0.99452190,9,0
384.3000,  0.95105652,10,0
384.3333,  0.86602540,11,0
384.3667,  0.74314483,12,0
384.4000,  0.58778525,13,0
384.4333,  0.40673664,14,0
384.4667,  0.20791169,15,0
384.5000,  0.00000000,16,0
384.5333, -0.20791169,17,0
384.5667, -0.40673664,18,0
384.6000, -0.58778525,19,0
384.6333, -0.74314483,20,0
384.6667, -0.86602540,21,0
384.7000, -0.95105652,22,0
384.7333, -0.99452190,23,0
384.7667, -0.99452190,24,0
384.8000, -0.95105652,25,0
384.8333, -0.86602540,26,0
384.8667, -0.74314483,27,0
384.9000, -0.58778525,28,0
384.9333, -0.40673664,29,0
384.9667, -0.20791169,30,0
385.0000,  0.00000000,1,0
385.0333,  0.20791169,2,0
385.0667,  0.40673664,3,0
385.1000,  0.58778525,4,0
385.1333,  0.74314483,5,0
385.1667,  0.86602540,6,0
385.2000,  0.95105652,7,0
385.2333,  0.99452190,8,0
385.2667,  0.99452190,9,0
385.3000,  0.95105652,10,0
385.3333,  0.86602540,11,0
385.3667,  0.74314483,12,0
385.4000,  0.58778525,13,0
385.4333,  0.40673664,14,0
385.4667,  0.20791169,15,0
385.5000,  0.00000000,16,0
385.5333, -0.20791169,17,0
385.5667, -0.40673664,18,0
385.6000, -0.58778525,19,0
385.6333, -0.74314483,20,0
385.6667, -0.86602540,21,0
385.7000, -0.95105652,22,0
385.7333, -0.99452190,23,0
385.7667, -0.99452190,24,0
385.8000, -0.95105652,25,0
385.8333, -0.86602540,26,0
385.8667, -0.74314483,27,0
385.9000, -0.58778525,28,0
385.9333, -0.40673664,29,0
385.9667, -0.20791169,30,0
386.0000, -0.00000000,1,0
386.0333,  0.20791169,2,0
386.0667,  0.40673664,3,0
386.1000,  0.58778525,4,0
386.1333,  0.74314483,5,0
386.1667,  0.86602540,6,0
386.2000,  0.95105652,7,0
386.2333,  0.99452190,8,0
386.2667,  0.99452190,9,0
386.3000,  0.95105652,10,0
386.3333,  0.86602540,11,0
386.3667,  0.74314483,12,0
386.4000,  0.58778525,13,0
386.4333,  0.40673664,14,0
386.4667,  0.20791169,15,0
386.5000,  0.00000000,16,0
386.5333, -0.20791169,17,0
386.5667, -0.40673664,18,0
386.6000, -0.58778525,19,0
386.6333, -0.74314483,20,0
386.6667, -0.86602540,21,0
386.7000, -0.95105652,22,0
386.7333, -0.99452190,23,0
386.7667, -0.99452190,24,0
386.8000, -0.95105652,25,0
386.8333, -0.86602540,26,0
386.8667, -0.74314483,27,0
386.9000, -0.58778525,28,0
386.9333, -0.40673664,29,0
386.9667, -0.20791169,30,0
387.0000,  0.00000000,1,0
387.0333,  0.20791169,2,0
387.0667,  0.40673664,3,0
387.1000,  0.58778525,4,0
387.1333,  0.74314483,5,0
387.1667,  0.86602540,6,0
387.2000,  0.95105652,7,0
387.2333,  0.99452190,8,0
387.2667,  0.99452190,9,0
387.3000,  0.95105652,10,0
387.3333,  0.86602540,11,0
387.3667,  0.74314483,12,0
387.4000,  0.58778525,13,0
387.4333,  0.40673664,14,0
387.4667,  0.20791169,15,0
387.5000,  0.00000000,16,0
387.5333, -0.20791169,17,0
387.5667, -0.40673664,18,0
387.6000, -0.58778525,19,0
387.6333, -0.74314483,20,0
387.6667, -0.86602540,21,0
387.7000, -0.95105652,22,0
387.7333, -0.99452190,23,0
387.7667, -0.99452190,24,0
387.8000, -0.95105652,25,0
387.8333, -0.86602540,26,0
387.8667, -0.74314483,27,0
387.9000, -0.58778525,28,0
387.9333, -0.40673664,29,0
387.9667, -0.20791169,30,0
388.0000, -0.00000000,1,0
388.0333,  0.20791169,2,0
388.0667,  0.40673664,3,0
388.1000,  0.58778525,4,0
388.1333,  0.74314483,5,0
388.1667,  0.86602540,6,0
388.2000,  0.95105652,7,0
388.2333,  0.99452190,8,0
388.2667,  0.99452190,9,0
388.3000,  0.95105652,10,0
388.3333,  0.86602540,11,0
388.3667,  0.74314483,12,0
388.4000,  0.58778525,13,0
388.4333,  0.40673664,14,0
388.4667,  0.20791169,15,0
388.5000,  0.00000000,16,0
388.5333, -0.20791169,17,0
388.5667, -0.40673664,18,0
388.6000, -0.58778525,19,0
388.6333, -0.74314483,20,0
388.6667, -0.86602540,21,0
388.7000, -0.95105652,22,0
388.7333, -0.99452190,23,0
388.7667, -0.99452190,24,0
388.8000, -0.95105652,25,0
388.8333, -0.86602540,26,0
388.8667, -0.74314483,27,0
388.9000, -0.58778525,28,0
388.9333, -0.40673664,29,0
388.9667, -0.20791169,30,0
389.0000,  0.00000000,1,0
389.0333,  0.20791169,2,0
389.0667,  0.40673664,3,0
389.1000,  0.58778525,4,0
389.1333,  0.74314483,5,0
389.1667,  0.86602540,6,0
389.2000,  0.95105652,7,0
389.2333,  0.99452190,8,0
389.2667,  0.99452190,9,0
389.3000,  0.95105652,10,0
389.3333,  0.86602540,11,0
389.3667,  0.74314483,12,0
389.4000,  0.58778525,13,0
389.4333,  0.40673664,14,0
389.4667,  0.20791169,15,0
389.5000,  0.00000000,16,0
389.5333, -0.20791169,17,0
389.5667, -0.40673664,18,0
389.6000, -0.58778525,19,0
389.6333, -0.74314483,20,0
389.6667, -0.86602540,21,0
389.7000, -0.95105652,22,0
389.7333, -0.99452190,23,0
389.7667, -0.99452190,24,0
389.8000, -0.95105652,25,0
389.8333, -0.86602540,26,0
389.8667, -0.74314483,27,0
389.9000, -0.58778525,28,0
389.9333, -0.40673664,29,0
389.9667, -0.20791169,30,0
390.0000, -0.00000000,1,0
390.0333,  0.20791169,2,0
390.0667,  0.40673664,3,0
390.1000,  0.58778525,4,0
390.1333,  0.74314483,5,0
390.1667,  0.86602540,6,0
390.2000,  0.95105652,7,0
390.2333,  0.99452190,8,0
390.2667,  0.99452190,9,0
390.3000,  0.95105652,10,0
390.3333,  0.86602540,11,0
390.3667,  0.74314483,12,0
390.4000,  0.58778525,13,0
390.4333,  0.40673664,14,0
390.4667,  0.20791169,15,0
390.5000, -0.00000000,16,0
390.5333, -0.20791169,17,0
390.5667, -0.40673664,18,0
390.6000, -0.58778525,19,0
390.6333, -0.74314483,20,0
390.6667, -0.86602540,21,0
390.7000, -0.95105652,22,0
390.7333, -0.99452190,23,0
390.7667, -0.99452190,24,0
390.8000, -0.95105652,25,0
390.8333, -0.86602540,26,0
390.8667, -0.74314483,27,0
390.9000, -0.58778525,28,0
390.9333, -0.40673664,29,0
390.9667, -0.20791169,30,0
391.0000, -0.00000000,1,0
391.0333,  0.20791169,2,0
391.0667,  0.40673664,3,0
391.1000,  0.58778525,4,0
391.1333,  0.74314483,5,0
391.1667,  0.86602540,6,0
391.2000,  0.95105652,7,0
391.2333,  0.99452190,8,0
391.2667,  0.99452190,9,0
391.3000,  0.95105652,10,0
391.3333,  0.86602540,11,0
391.3667,  0.74314483,12,0
391.4000,  0.58778525,13,0
391.4333,  0.40673664,14,0
391.4667,  0.20791169,15,0
391.5000,  0.00000000,16,0
391.5333, -0.20791169,17,0
391.5667, -0.40673664,18,0
391.6000, -0.58778525,19,0
391.6333, -0.74314483,20,0
391.6667, -0.86602540,21,0
391.7000, -0.95105652,22,0
391.7333, -0.99452190,23,0
391.7667, -0.99452190,24,0
391.8000, -0.95105652,25,0
391.8333, -0.86602540,26,0
391.8667, -0.74314483,27,0
391.9000, -0.58778525,28,0
391.9333, -0.40673664,29,0
391.9667, -0.20791169,30,0
392.0000, -0.00000000,1,0
392.0333,  0.20791169,2,0
392.0667,  0.40673664,3,0
392.1000,  0.58778525,4,0
392.1333,  0.74314483,5,0
392.1667,  0.86602540,6,0
392.2000,  0.95105652,7,0
392.2333,  0.99452190,8,0
392.2667,  0.99452190,9,0
392.3000,  0.95105652,10,0
392.3333,  0.86602540,11,0
392.3667,  0.74314483,12,0
392.4000,  0.58778525,13,0
392.4333,  0.40673664,14,0
392.4667,  0.20791169,15,0
392.5000, -0.00000000,16,0
392.5333, -0.20791169,17,0
392.5667, -0.40673664,18,0
392.6000, -0.58778525,19,0
392.6333, -0.74314483,20,0
392.6667, -0.86602540,21,0
392.7000, -0.95105652,22,0
392.7333, -0.99452190,23,0
392.7667, -0.99452190,24,0
392.8000, -0.95105652,25,0
392.8333, -0.86602540,26,0
392.8667, -0.74314483,27,0
392.9000, -0.58778525,28,0
392.9333, -0.40673664,29,0
392.9667, -0.20791169,30,0
393.0000, -0.00000000,1,0
393.0333,  0.20791169,2,0
393.0667,  0.40673664,3,0
393.1000,  0.58778525,4,0
393.1333,  0.74314483,5,0
393.1667,  0.86602540,6,0
393.2000,  0.95105652,7,0
393.2333,  0.99452190,8,0
393.2667,  0.99452190,9,0
393.3000,  0.95105652,10,0
393.3333,  0.86602540,11,0
393.3667,  0.74314483,12,0
393.4000,  0.58778525,13,0
393.4333,  0.40673664,14,0
393.4667,  0.20791169,15,0
393.5000,  0.00000000,16,0
393.5333, -0.20791169,17,0
393.5667, -0.40673664,18,0
393.6000, -0.58778525,19,0
393.6333, -0.74314483,20,0
393.6667, -0.86602540,21,0
393.7000, -0.95105652,22,0
393.7333, -0.99452190,23,0
393.7667, -0.99452190,24,0
393.8000, -0.95105652,25,0
393.8333, -0.86602540,26,0
393.8667, -0.74314483,27,0
393.9000, -0.58778525,28,0
393.9333, -0.40673664,29,0
393.9667, -0.20791169,30,0
394.0000, -0.00000000,1,0
394.0333,  0.20791169,2,0
394.0667,  0.40673664,3,0
394.1000,  0.58778525,4,0
394.1333,  0.74314483,5,0
394.1667,  0.86602540,6,0
394.2000,  0.95105652,7,0
394.2333,  0.99452190,8,0
394.2667,  0.99452190,9,0
394.3000,  0.95105652,10,0
394.3333,  0.86602540,11,0
394.3667,  0.74314483,12,0
394.4000,  0.58778525,13,0
394.4333,  0.40673664,14,0
394.4667,  0.20791169,15,0
394.5000, -0.00000000,16,0
394.5333, -0.20791169,17,0
394.5667, -0.40673664,18,0
394.6000, -0.58778525,19,0
394.6333, -0.74314483,20,0
394.6667, -0.86602540,21,0
394.7000, -0.95105652,22,0
394.7333, -0.99452190,23,0
394.7667, -0.99452190,24,0
394.8000, -0.95105652,25,0
394.8333, -0.86602540,26,0
394.8667, -0.74314483,27,0
394.9000, -0.58778525,28,0
394.9333, -0.40673664,29,0
394.9667, -0.20791169,30,0
395.0000, -0.00000000,1,0
395.0333,  0.20791169,2,0
395.0667,  0.40673664,3,0
395.1000,  0.58778525,4,0
395.1333,  0.74314483,5,0
395.1667,  0.86602540,6,0
395.2000,  0.95105652,7,0
395.2333,  0.99452190,8,0
395.2667,  0.99452190,9,0
395.3000,  0.95105652,10,0
395.3333,  0.86602540,11,0
395.3667,  0.74314483,12,0
395.4000,  0.58778525,13,0
395.4333,  0.40673664,14,0
395.4667,  0.20791169,15,0
395.5000,  0.00000000,16,0
395.5333, -0.20791169,17,0
395.5667, -0.40673664,18,0
395.6000, -0.58778525,19,0
395.6333, -0.74314483,20,0
395.6667, -0.86602540,21,0
395.7000, -0.95105652,22,0
395.7333, -0.99452190,23,0
395.7667, -0.99452190,24,0
395.8000, -0.95105652,25,0
395.8333, -0.86602540,26,0
395.8667, -0.74314483,27,0
395.9000, -0.58778525,28,0
395.9333, -0.40673664,29,0
395.9667, -0.20791169,30,0
396.0000,  0.00000000,1,0
396.0333,  0.20791169,2,0
396.0667,  0.40673664,3,0
396.1000,  0.58778525,4,0
396.1333,  0.74314483,5,0
396.1667,  0.86602540,6,0
396.2000,  0.95105652,7,0
396.2333,  0.99452190,8,0
396.2667,  0.99452190,9,0
396.3000,  0.95105652,10,0
396.3333,  0.86602540,11,0
396.3667,  0.74314483,12,0
396.4000,  0.58778525,13,0
396.4333,  0.40673664,14,0
396.4667,  0.20791169,15,0
396.5000,  0.00000000,16,0
396.5333, -0.20791169,17,0
396.5667, -0.40673664,18,0
396.6000, -0.58778525,19,0
396.6333, -0.74314483,20,0
396.6667, -0.86602540,21,0
396.7000, -0.95105652,22,0
396.7333, -0.99452190,23,0
396.7667, -0.99452190,24,0
396.8000, -0.95105652,25,0
396.8333, -0.86602540,26,0
396.8667, -0.74314483,27,0
396.9000, -0.58778525,28,0
396.9333, -0.40673664,29,0
396.9667, -0.20791169,30,0
397.0000, -0.00000000,1,0
397.0333,  0.20791169,2,0
397.0667,  0.40673664,3,0
397.1000,  0.58778525,4,0
397.1333,  0.74314483,5,0
397.1667,  0.86602540,6,0
397.2000,  0.95105652,7,0
397.2333,  0.99452190,8,0
397.2667,  0.99452190,9,0
397.3000,  0.95105652,10,0
397.3333,  0.86602540,11,0
397.3667,  0.74314483,12,0
397.4000,  0.58778525,13,0
397.4333,  0.40673664,14,0
397.4667,  0.20791169,15,0
397.5000,  0.00000000,16,0
397.5333, -0.20791169,17,0
397.5667, -0.40673664,18,0
397.6000, -0.58778525,19,0
397.6333, -0.74314483,20,0
397.6667, -0.86602540,21,0
397.7000, -0.95105652,22,0
397.7333, -0.99452190,23,0
397.7667, -0.99452190,24,0
397.8000, -0.95105652,25,0
397.8333, -0.86602540,26,0
397.8667, -0.74314483,27,0
397.9000, -0.58778525,28,0
397.9333, -0.40673664,29,0
